"COD_POS","ANNEE","nbpreltot","MOYPTOTAL","MAXPTOTAL","MINMOLRECHTOTAL","MINMOLQTOTAL","MAXMOLQTOTAL"
"68250",2011,4,0,0,1,0,0
"68250",2012,5,0.278,0.43,56,4,6
"68280",2007,2,0.08,0.11,103,2,3
"68280",2008,4,0.0279,0.0516,285,0,4
"68280",2009,2,0.015,0.03,268,0,1
"68300",2009,6,0,0,268,0,0
"68300",2010,12,0,0,263,0,0
"68300",2011,18,0,0,271,0,0
"68300",2012,15,0.0582,0.11,56,0,4
"68380",2007,2,0,0,103,0,0
"68380",2008,4,6.25e-05,0.00025,285,0,1
"68380",2009,2,0,0,268,0,0
"68380",2010,2,0,0,263,0,0
"68380",2011,2,0,0,271,0,0
"68380",2012,4,0.0175,0.07,394,0,2
"68390",2007,2,0.355,0.46,103,3,4
"68390",2008,5,0.144296,0.23,285,1,4
"68390",2009,5,0.11952,0.14,263,2,5
"68390",2010,5,0.118,0.19,263,2,2
"68390",2011,5,0.048,0.12,271,0,2
"68390",2012,4,0.286,0.484,400,3,7
"68440",2007,11,0.211875,0.56,4,0,4
"68440",2008,6,0.1314525,0.3205,285,1,4
"68440",2009,10,0.120264333333333,0.2302,263,1,4
"68440",2010,12,0.217666666666667,1.68,41,0,5
"68440",2011,11,0.0941333333333333,0.22,56,0,4
"68440",2012,11,0.543333333333333,1.54,395,1,6
"68480",2007,27,0.0366666666,0.19,103,0,2
"68480",2008,25,0.0134413334,0.11,40,0,4
"68480",2009,24,0.002093749925,0.03,263,0,1
"68480",2010,33,0.018617857,0.1,9,0,2
"68480",2011,36,0.0472222221666667,0.36,271,0,2
"68480",2012,29,0.1079444445,0.53,55,0,7
"68490",2007,2,0.16,0.21,103,3,3
"68490",2008,4,0.0925125,0.12,285,2,3
"68490",2009,2,0.04,0.08,268,0,2
"68490",2010,9,0.1125833335,0.33,55,1,11
"68490",2011,7,0.1295,0.33,271,0,3
"68490",2012,9,0.3994,0.85,56,1,10
"68500",2008,1,0,0,40,0,0
"68500",2009,6,0.01337,0.03022,263,0,2
"68500",2010,6,0.0325,0.14,55,0,5
"68500",2011,6,0.011666667,0.05,271,0,1
"68500",2012,5,0.0968,0.16,56,1,8
"68510",2009,1,0.19,0.19,268,2,2
"68510",2012,4,0.86,1.34,395,4,5
"68520",2007,3,0.276666667,0.3,103,3,5
"68520",2008,5,0.168554,0.23,285,3,3
"68520",2009,6,0.143333333,0.17,263,2,3
"68520",2010,7,0.121,0.18,41,1,4
"68520",2011,6,0.103333333,0.14,271,2,2
"68520",2012,4,0.24,0.3,401,4,4
"68570",2007,4,0.01,0.02,103,0,1
"68570",2008,8,0.0007775,0.00297,285,0,1
"68570",2009,4,0,0,268,0,0
"68570",2010,4,0.145,0.29,263,0,1
"68570",2011,2,0,0,1,0,0
"68570",2012,8,0.1075,0.22,393,1,3
"68580",2007,3,0.036666667,0.05,103,1,2
"68580",2008,4,0.012755,0.02,285,0,1
"68580",2009,3,0.006666667,0.02,268,0,1
"68580",2010,4,0.00725,0.029,10,0,2
"68580",2011,3,0,0,271,0,0
"68580",2012,4,0.005,0.02,393,0,1
"68600",2007,2,0.08,0.1,103,3,3
"68600",2008,5,0.027442,0.04,40,1,2
"68600",2009,2,0,0,268,0,0
"68600",2010,2,1.63,3.23,263,1,2
"68600",2011,2,0.02,0.02,271,1,1
"68600",2012,5,0.1376,0.24,56,1,12
"68700",2007,2,0.095,0.17,103,1,3
"68700",2008,5,0.009225,0.04,40,0,2
"68700",2009,7,6e-05,6e-04,1,0,1
"68700",2010,9,0.016357143,0.06,1,0,5
"68700",2011,8,0,0,1,0,0
"68700",2012,8,0.071375,0.17,1,0,5
"68720",2007,1,0.15,0.15,29,2,2
"68720",2009,7,0.066888571,0.11,49,1,3
"68720",2010,7,0.085714286,0.15,10,1,3
"68720",2011,7,0.073285714,0.14,56,0,9
"68720",2012,4,0.295,0.35,401,3,5
"68740",2007,4,0.0575,0.08,103,1,3
"68740",2008,9,0.046756,0.1003,2,0,5
"68740",2009,9,0.012263889,0.06025,1,0,3
"68740",2010,8,0.0308333335,0.08,1,0,2
"68740",2011,7,0.015,0.03,1,0,1
"68740",2012,12,0.141916666666667,0.273,394,1,6
"68840",2009,1,0.1,0.1,268,1,1
"68840",2010,1,0.03,0.03,263,1,1
"68840",2011,1,0.15,0.15,271,2,2
"68840",2012,2,0.265,0.42,409,2,5
"68890",2007,2,0.06,0.12,103,0,3
"68890",2008,5,0.128,0.19,285,0,4
"68890",2009,5,0.10888,0.21,263,0,5
"68890",2010,6,0.052,0.176,263,0,5
"68890",2011,6,0.001166667,0.007,271,0,2
"68890",2012,4,0.0675,0.22,400,0,1
"68950",2007,2,0.07,0.09,103,2,2
"68950",2008,4,0.0001725,0.00069,285,0,1
"68950",2009,3,0.00649,0.02,263,1,2
"68950",2010,3,0.0035,0.007,55,0,2
"68950",2011,2,0.01,0.02,271,0,1
"68950",2012,10,0.0213,0.082,56,0,3
"68960",2009,6,0.365563333,0.65,263,3,5
"68960",2010,6,0.195833333,0.397,55,1,9
"68960",2011,6,0.181666667,0.32,271,1,2
"68960",2012,4,0.47,0.56,401,4,4
"68970",2009,1,0.06,0.06,268,1,1
"68970",2012,3,0.2,0.36,395,0,4
"69100",2008,2,0,0,2,0,0
"69100",2009,2,0,0,2,0,0
"69100",2010,4,0,0,370,0,0
"69100",2011,4,0,0,345,0,0
"69100",2012,4,0,0,368,0,0
"69120",2007,4,0,0,77,0,0
"69120",2008,4,0,0,77,0,0
"69120",2009,4,0,0,2,0,0
"69120",2010,4,0,0,2,0,0
"69120",2011,4,0,0,3,0,0
"69120",2012,7,0,0,3,0,0
"69124",2007,14,1.53,4.49,28,0,1
"69124",2008,18,1.02275,2.5,38,0,3
"69124",2009,26,0.549972222,1.6,30,0,4
"69124",2010,22,0.396142857,1.1,39,0,3
"69124",2011,28,0.39215,1.5,32,0,3
"69124",2012,24,0.45425,1.6,32,0,5
"69125",2007,14,1.53,4.49,28,0,1
"69125",2008,18,1.02275,2.5,38,0,3
"69125",2009,26,0.549972222,1.6,30,0,4
"69125",2010,22,0.396142857,1.1,39,0,3
"69125",2011,28,0.39215,1.5,32,0,3
"69125",2012,24,0.45425,1.6,32,0,5
"69310",2008,4,0,0,2,0,0
"69310",2009,3,0,0,2,0,0
"69310",2010,4,0.0775,0.13,370,1,2
"69310",2011,4,0.0625,0.09,347,1,2
"69310",2012,4,0.055,0.11,368,1,1
"69320",2007,9,0.04,0.32,1,0,2
"69320",2008,1,0,0,2,0,0
"69320",2009,3,0.17,0.48,385,0,2
"69320",2010,3,26.58333333,79.73,410,0,5
"69320",2011,4,0.005,0.02,410,0,1
"69320",2012,4,0,0,410,0,0
"69330",2007,7,0.155,0.5,77,0,3
"69330",2008,7,0.19,0.83,77,0,4
"69330",2009,6,0.141375,0.34,77,0,4
"69330",2010,8,0.287222222333333,0.56,78,0,5
"69330",2011,8,0.329875,1.052,78,1,6
"69330",2012,8,0.312875,0.912,397,0,5
"69360",2007,1,0,0,302,0,0
"69360",2008,4,0,0,2,0,0
"69360",2009,5,0,0,2,0,0
"69360",2010,5,0,0,370,0,0
"69360",2011,4,0,0,368,0,0
"69360",2012,5,0,0,368,0,0
"69390",2007,17,0.008888889,0.03,1,0,1
"69390",2008,12,0.015,0.02,382,0,1
"69390",2009,12,0.0116666666666667,0.03,302,0,1
"69390",2010,12,0.0166666666666667,0.03,409,0,1
"69390",2011,13,0.008,0.02,397,0,1
"69390",2012,12,0.00666666666666667,0.02,409,0,1
"69400",2007,8,0.2766666665,0.82,1,0,14
"69400",2008,8,1.13375,2.89,381,3,20
"69400",2009,8,1.3325,2.91,383,3,12
"69400",2010,8,1.36625,3.03,409,4,15
"69400",2011,8,1.35125,3.14,382,1,15
"69400",2012,8,1.37625,3.34,409,3,17
"69430",2007,1,0,0,1,0,0
"69620",2008,4,0.61,1.08,382,4,5
"69620",2009,4,0.4525,0.53,383,4,6
"69620",2010,4,0.6975,0.89,409,4,5
"69620",2011,4,0.8,1,409,6,8
"69620",2012,4,0.66,0.88,409,5,7
"69680",2007,14,0.025,0.09,4,0,1
"69680",2008,12,0.01375,0.04,3,0,1
"69680",2009,12,0.012625,0.04,3,0,1
"69680",2010,8,0.0075,0.02,78,0,1
"69680",2011,9,0,0,78,0,0
"69680",2012,9,0,0,397,0,0
"69720",2007,4,0.0175,0.07,75,0,2
"69720",2008,2,0,0,75,0,0
"69720",2009,4,0,0,77,0,0
"69720",2010,4,0.02,0.05,78,0,1
"69740",2007,14,0.0166666666666667,0.09,77,0,3
"69740",2008,12,0.0191666666666667,0.05,77,0,2
"69740",2009,12,0.0225,0.08,2,0,3
"69740",2010,15,0.026047619,0.2,2,0,4
"69740",2011,13,0.0159722223333333,0.08,32,0,2
"69740",2012,12,0.0207222223333333,0.24,32,0,3
"69960",2007,6,0.05,0.13,376,1,2
"69960",2008,1,0,0,302,0,0
"69960",2010,9,0.008888889,0.04,2,0,2
"69960",2011,8,0.00875,0.07,78,0,3
"69960",2012,9,0.016666667,0.04,46,0,2
"70000",2007,6,0.108333333,0.57,376,0,7
"70000",2008,12,0.0283333333333333,0.19,379,0,5
"70000",2009,12,0.0925,0.81,383,0,6
"70000",2010,11,0.0175,0.13,409,0,2
"70000",2011,12,0.00916666666666667,0.05,409,0,2
"70000",2012,12,0.055,0.39,409,0,5
"70100",2007,17,0.0468857142,0.19,66,0,2
"70100",2008,24,0.0175,0.05,381,0,1
"70100",2009,29,0.0389666666666667,0.24,90,0,4
"70100",2010,24,0.0545833333333333,0.24,409,0,6
"70100",2011,29,0.0762333333333333,0.56,379,0,8
"70100",2012,24,0.1231944445,1.76,381,0,10
"70120",2008,4,0.095,0.3,382,0,2
"70120",2009,4,0.0475,0.13,383,1,2
"70120",2010,5,0.0394,0.08,380,0,6
"70120",2011,4,0.14,0.56,409,0,5
"70120",2012,4,0.06,0.24,409,0,4
"70130",2007,1,0,0,66,0,0
"70130",2008,8,0.81,3.77,379,1,5
"70130",2009,9,0.3475,0.66,127,3,5
"70130",2010,8,0.415,0.91,409,3,4
"70130",2011,9,0.25905,0.54,366,0,11
"70130",2012,8,0.26875,0.42,409,2,5
"70180",2007,2,0.1495,0.299,66,0,3
"70180",2008,8,0.34125,0.86,381,1,9
"70180",2009,9,0.643,2.36,127,0,18
"70180",2010,8,1.26125,6.23,409,1,23
"70180",2011,9,1.44295,5.55,380,0,23
"70180",2012,8,0.94525,2.51,408,0,22
"70190",2007,7,0.333857143,2.07,66,0,8
"70190",2008,4,0.0125,0.05,379,0,2
"70190",2009,5,0.01,0.05,127,0,1
"70190",2010,4,0.12,0.4,409,0,5
"70190",2011,5,0.0318,0.12,380,0,3
"70190",2012,3,0.023333333,0.07,409,0,1
"70200",2007,2,0,0,1,0,0
"70210",2007,1,0,0,1,0,0
"70230",2008,4,0.0175,0.07,379,0,2
"70230",2009,4,0.005,0.02,383,0,1
"70230",2010,4,0.3575,1.41,409,0,3
"70230",2011,4,0.005,0.02,409,0,1
"70230",2012,4,0.01,0.02,409,0,1
"70280",2007,1,0,0,1,0,0
"70300",2007,7,0,0,1,0,0
"70300",2008,1,0,0,85,0,0
"70300",2009,1,0,0,127,0,0
"70300",2011,1,0.016,0.016,380,3,3
"70360",2007,2,0.085,0.17,1,0,3
"70360",2008,4,0.2075,0.35,379,1,3
"70360",2009,4,0.1225,0.24,383,0,3
"70360",2010,4,0.1375,0.25,409,0,3
"70360",2011,4,0.025,0.06,366,0,2
"70360",2012,4,0.2025,0.76,409,0,7
"70440",2007,4,0,0,1,0,0
"70440",2009,2,0,0,127,0,0
"70440",2011,2,0,0,379,0,0
"70600",2007,1,0,0,66,0,0
"70600",2008,4,0.095,0.27,379,0,2
"70600",2009,4,0.065,0.19,383,0,2
"70600",2010,4,0.03,0.05,409,0,1
"70600",2011,4,0.0325,0.06,409,0,2
"70600",2012,4,0.0075,0.03,409,0,1
"70700",2007,6,0.593333333,2.79,375,2,11
"70700",2008,12,0.121666666666667,0.44,379,0,5
"70700",2009,13,0.625166666666667,7.61,126,0,8
"70700",2010,12,0.1,0.29,409,1,5
"70700",2011,15,0.181466666666667,0.57,380,1,8
"70700",2012,12,0.439916666666667,2.523,409,0,10
"70800",2007,1,0,0,1,0,0
"71000",2008,4,0,0,381,0,0
"71000",2009,4,0.04,0.1,383,1,3
"71000",2010,4,0.0425,0.1,409,0,3
"71000",2011,4,0.1,0.24,372,0,5
"71000",2012,4,0.04,0.1,408,0,3
"71120",2007,2,0,0,271,0,0
"71120",2008,2,0,0,272,0,0
"71120",2009,2,0,0,272,0,0
"71120",2010,2,0,0,271,0,0
"71120",2011,2,0,0,334,0,0
"71120",2012,2,0,0,279,0,0
"71140",2007,2,0,0,271,0,0
"71140",2008,3,1.333333333,3.45,272,1,2
"71140",2009,5,0.212,0.92,272,0,2
"71140",2010,4,0.0675,0.27,271,0,3
"71140",2011,4,0.02,0.08,278,0,2
"71140",2012,4,0,0,279,0,0
"71150",2007,6,0,0,1,0,0
"71150",2008,4,0.1425,0.57,381,0,1
"71150",2009,4,0,0,383,0,0
"71150",2010,4,0.0475,0.06,409,1,1
"71150",2011,6,0.0655,0.1,355,1,2
"71150",2012,8,0.049625,0.092,358,1,3
"71160",2007,2,0,0,271,0,0
"71160",2008,2,0.02,0.04,272,0,1
"71160",2009,2,0.025,0.05,272,0,1
"71160",2010,2,0,0,271,0,0
"71160",2011,2,0.031,0.04,278,1,2
"71160",2012,2,0.0345,0.045,279,1,2
"71240",2007,6,0.601666667,0.82,376,2,3
"71240",2008,8,0.1975,1.13,382,0,4
"71240",2009,8,0.38375,0.88,383,0,4
"71240",2010,8,0.505,1.58,409,0,3
"71240",2011,9,0.4142,1.23,355,0,4
"71240",2012,8,0.43,1.11,409,0,4
"71250",2007,2,0,0,1,0,0
"71250",2008,4,0,0,379,0,0
"71250",2009,4,0,0,383,0,0
"71250",2010,4,0.1425,0.55,409,0,3
"71250",2011,4,0.031,0.104,409,0,1
"71250",2012,4,0.02225,0.089,409,0,1
"71260",2007,6,0.265,0.63,376,2,11
"71260",2008,8,0.165,0.51,379,1,9
"71260",2009,8,0.20875,0.52,383,1,8
"71260",2010,8,0.30875,0.57,409,1,11
"71260",2011,8,0.34,0.73,409,1,9
"71260",2012,8,0.180375,0.52,409,1,9
"71270",2007,1,0.219,0.219,77,2,2
"71270",2008,4,0.2175,0.42,379,2,3
"71270",2009,3,0.343333333,0.53,383,2,3
"71270",2010,4,0.215,0.32,409,2,5
"71270",2011,4,0.1325,0.17,409,2,3
"71270",2012,4,0.1575,0.21,409,2,4
"71290",2007,6,0.028333333,0.05,376,1,1
"71290",2008,4,0.185,0.62,381,0,2
"71290",2009,4,0.015,0.02,383,0,1
"71290",2010,4,0.0475,0.12,409,1,2
"71290",2011,4,0.005,0.02,369,0,1
"71290",2012,4,0,0,409,0,0
"71320",2007,2,0.08,0.16,271,0,1
"71320",2008,2,0,0,272,0,0
"71320",2009,2,0,0,272,0,0
"71320",2010,2,0,0,271,0,0
"71320",2011,2,0,0,279,0,0
"71320",2012,2,0,0,279,0,0
"71350",2007,2,0.035,0.07,1,0,2
"71350",2008,4,0.04,0.07,382,1,2
"71350",2009,4,0.06,0.08,383,1,2
"71350",2010,4,0.0575,0.14,409,0,2
"71350",2011,4,0.0325,0.05,409,1,2
"71350",2012,4,0.0575,0.09,409,1,2
"71460",2007,2,0,0,1,0,0
"71460",2008,9,0.01425,0.04,77,0,2
"71460",2009,7,0.3125,1.68,383,0,4
"71460",2010,9,0.6135,4.76,247,0,3
"71460",2011,8,0.0775,0.43,409,0,5
"71460",2012,9,0.0185,0.08,358,0,3
"71530",2007,6,0.56,0.85,377,7,11
"71530",2008,4,0.75,2.45,383,1,10
"71530",2009,4,0.205,0.31,385,2,7
"71530",2010,4,0.23,0.26,410,2,4
"71530",2011,4,0.185,0.27,371,1,5
"71530",2012,4,0.1125,0.25,409,2,6
"71550",2007,2,0,0,271,0,0
"71550",2008,2,0,0,272,0,0
"71550",2009,2,0.04,0.08,272,0,1
"71550",2010,2,0,0,271,0,0
"71550",2011,2,0,0,279,0,0
"71550",2012,2,0,0,279,0,0
"71570",2008,12,0.0675,0.08,381,2,3
"71570",2009,15,0.1408,0.19,87,3,5
"71570",2010,12,0.22,0.42,409,3,5
"71570",2011,12,0.2675,0.65,409,4,7
"71570",2012,21,0.144428571,0.228,358,2,4
"71710",2007,2,0,0,271,0,0
"71710",2008,2,0,0,272,0,0
"71710",2009,2,0.02,0.04,272,0,1
"71710",2010,3,0,0,247,0,0
"71710",2011,2,0,0,279,0,0
"71710",2012,2,0,0,279,0,0
"71800",2007,2,0,0,271,0,0
"71800",2008,3,0,0,76,0,0
"71800",2009,2,0,0,272,0,0
"71800",2010,3,0,0,247,0,0
"71800",2011,2,0,0,334,0,0
"71800",2012,3,0.013,0.039,279,0,1
"71960",2008,4,0.015,0.02,379,0,1
"71960",2009,4,0.06,0.11,383,0,2
"71960",2010,4,0,0,409,0,0
"71960",2011,4,0,0,409,0,0
"71960",2012,4,0,0,409,0,0
"72110",2007,3,0.13,0.17,43,1,2
"72110",2008,2,0.13,0.13,176,2,2
"72110",2009,3,0.106666667,0.12,138,2,3
"72110",2010,2,0.1,0.1,170,2,2
"72110",2011,3,0.170666667,0.2,179,3,5
"72110",2012,2,0.188,0.204,279,3,3
"72120",2007,5,0.1425,0.33,43,0,4
"72120",2008,5,0.12,0.19,176,0,3
"72120",2009,8,0.168,0.69,137,0,6
"72120",2010,6,0.09875,0.33,170,0,2
"72120",2011,7,0.108625,0.459,145,0,6
"72120",2012,6,0.118125,0.426,279,0,8
"72140",2007,3,0.002666667,0.008,43,0,1
"72140",2008,3,0.003666667,0.011,10,0,1
"72140",2009,3,0,0,137,0,0
"72140",2010,3,0,0,145,0,0
"72140",2011,3,0,0,178,0,0
"72140",2012,2,0,0,281,0,0
"72200",2007,7,0.0266666666666667,0.04,43,0,1
"72200",2008,8,0.0155555553333333,0.04,176,0,1
"72200",2009,13,0.008,0.03,137,0,1
"72200",2010,10,0,0,170,0,0
"72200",2011,11,0.0175,0.084,178,0,2
"72200",2012,10,0,0,279,0,0
"72240",2007,3,0,0,43,0,0
"72240",2008,2,0.02,0.04,176,0,1
"72240",2009,3,0,0,137,0,0
"72240",2010,2,0.015,0.03,170,0,1
"72240",2011,3,0,0,145,0,0
"72240",2012,2,0,0,279,0,0
"72310",2007,3,0,0,42,0,0
"72310",2008,2,0,0,176,0,0
"72310",2009,3,0,0,137,0,0
"72310",2010,2,0,0,170,0,0
"72310",2011,3,0,0,145,0,0
"72310",2012,2,0,0,279,0,0
"72330",2007,2,0,0,174,0,0
"72330",2008,2,0,0,176,0,0
"72330",2009,2,0,0,176,0,0
"72330",2010,2,0,0,170,0,0
"72330",2011,2,0,0,279,0,0
"72330",2012,2,0,0,279,0,0
"72340",2007,2,0.055,0.11,174,0,2
"72340",2008,3,0,0,176,0,0
"72340",2009,5,0,0,176,0,0
"72340",2010,4,0,0,170,0,0
"72340",2011,4,0,0,278,0,0
"72340",2012,4,0,0,279,0,0
"72370",2007,2,0,0,174,0,0
"72370",2008,2,0.025,0.05,176,0,1
"72370",2009,2,0,0,176,0,0
"72370",2010,3,0.026666667,0.04,146,0,2
"72370",2011,2,0.0215,0.023,334,1,1
"72370",2012,3,0.029666667,0.04,279,1,3
"72400",2007,4,0.04,0.09,43,0,2
"72400",2008,3,0.146666667,0.29,176,1,2
"72400",2009,6,0.058333333,0.07,138,1,2
"72400",2010,4,0.0525,0.07,170,1,1
"72400",2011,4,0.056,0.069,278,1,2
"72400",2012,3,0.045333333,0.048,279,1,1
"72430",2007,3,0.03,0.06,43,0,2
"72430",2008,3,0,0,176,0,0
"72430",2009,6,0.085,0.47,137,0,2
"72430",2010,3,0.023333333,0.04,170,0,1
"72430",2011,5,0.0672,0.16,146,1,2
"72430",2012,5,0.0366,0.041,279,1,2
"72470",2007,2,0.03,0.06,174,0,1
"72470",2008,2,1.1,2.2,176,0,1
"72470",2009,2,0,0,176,0,0
"72470",2010,2,0.045,0.09,170,0,1
"72470",2011,2,0.01,0.02,334,0,1
"72470",2012,2,0,0,279,0,0
"72500",2007,2,0.12,0.12,174,2,2
"72500",2008,3,0.073333333,0.08,176,1,2
"72500",2009,5,0.068,0.09,176,1,2
"72500",2010,4,0.1075,0.27,170,1,5
"72500",2011,4,0.10075,0.167,278,1,2
"72500",2012,4,0.39625,1.075,279,1,7
"72600",2007,7,1.24,1.75,41,3,7
"72600",2008,6,0.848333333,1.16,41,3,6
"72600",2009,9,0.688888889,1.13,137,2,7
"72600",2010,9,0.574444444,1.09,139,2,7
"72600",2011,8,0.6135,0.84,146,2,7
"72600",2012,7,0.589857143,0.8,107,3,6
"73240",2007,6,0,0,1,0,0
"73240",2008,3,0,0,77,0,0
"73240",2010,3,0,0,345,0,0
"73240",2012,3,0,0,346,0,0
"73250",2007,2,0,0,1,0,0
"73250",2008,1,0,0,76,0,0
"73250",2009,1,0,0,93,0,0
"73250",2010,1,0,0,346,0,0
"73250",2011,1,0,0,346,0,0
"73250",2012,1,0,0,346,0,0
"73290",2007,7,0,0,1,0,0
"73290",2008,1,0,0,76,0,0
"73290",2009,1,0,0,93,0,0
"73290",2010,1,0,0,346,0,0
"73290",2011,1,0,0,346,0,0
"73290",2012,1,0,0,346,0,0
"73310",2007,5,0,0,1,0,0
"73310",2009,1,0,0,339,0,0
"73310",2011,1,0,0,345,0,0
"73630",2007,1,0,0,376,0,0
"74100",2007,16,0,0,75,0,0
"74100",2008,8,0,0,75,0,0
"74100",2009,12,0,0,87,0,0
"74100",2010,4,0,0,342,0,0
"74100",2011,4,0,0,345,0,0
"74100",2012,4,0,0,343,0,0
"74140",2007,6,0.026666667,0.03,375,1,1
"74140",2008,5,0.076,0.19,75,0,2
"74140",2010,1,0,0,345,0,0
"74140",2012,1,0.031,0.031,344,1,1
"74150",2007,2,0,0,75,0,0
"74150",2008,2,0,0,75,0,0
"74150",2009,2,0,0,85,0,0
"74150",2010,1,0,0,344,0,0
"74150",2012,1,0,0,344,0,0
"74160",2007,8,0.005,0.02,1,0,1
"74200",2007,1,0,0,1,0,0
"74210",2007,2,0,0,1,0,0
"74350",2007,6,0.003333333,0.02,376,0,1
"74380",2007,6,0,0,1,0,0
"74400",2007,4,0,0,1,0,0
"74500",2007,3,0,0,1,0,0
"74500",2010,1,0,0,343,0,0
"74500",2012,1,0,0,344,0,0
"74540",2007,1,0,0,75,0,0
"74540",2009,1,0.035,0.035,89,1,1
"74540",2010,1,0,0,345,0,0
"74540",2012,1,0,0,344,0,0
"74570",2010,1,0,0,343,0,0
"74570",2012,1,0,0,344,0,0
"74650",2007,2,0,0,75,0,0
"74650",2008,2,0,0,75,0,0
"74650",2009,2,0,0,85,0,0
"74700",2010,3,0,0,342,0,0
"74700",2012,3,0.07,0.07,344,1,1
"76110",2011,11,0.038181818,0.06,229,0,1
"76110",2012,9,0.116666667,0.337,277,1,5
"76111",2007,9,0.05,0.11,165,0,2
"76111",2008,3,0.045,0.054,230,1,2
"76111",2009,11,0.036363636,0.135,234,0,3
"76111",2010,12,0.156166667,1.2,231,0,2
"76111",2011,12,0.061666667,0.47,232,0,2
"76111",2012,9,0.2,0.734,277,2,16
"76116",2007,2,0.17,0.23,164,2,2
"76116",2008,3,0.156,0.214,94,2,3
"76116",2009,3,0.195666667,0.231,234,2,2
"76116",2010,5,0.1226,0.13,164,2,3
"76116",2011,4,0.1475,0.22,229,2,3
"76116",2012,3,0.071,0.132,73,0,5
"76150",2007,18,0.164333333,1.329,184,0,4
"76150",2008,2,0,0,233,0,0
"76150",2009,4,0.0235,0.027,234,1,1
"76150",2010,4,0,0,232,0,0
"76150",2011,4,0,0,232,0,0
"76150",2012,20,0.0967,0.402,73,1,7
"76160",2007,2,0,0,184,0,0
"76160",2008,3,0.054,0.106,233,0,3
"76160",2009,4,0.0455,0.068,234,1,2
"76160",2010,13,0.029230769,0.11,163,0,3
"76160",2011,12,0.045833333,0.34,232,0,3
"76160",2012,9,0.064333333,0.112,277,2,5
"76170",2008,2,0,0,234,0,0
"76170",2009,14,0.047,0.067,164,1,2
"76170",2010,13,0.0145833335,0.08,231,0,2
"76170",2011,13,0.01975,0.14,232,0,3
"76170",2012,11,0.05755,0.162,277,1,9
"76210",2007,2,0.235,0.47,166,0,3
"76210",2008,3,0,0,233,0,0
"76210",2009,4,0.00725,0.029,234,0,1
"76210",2010,9,0.012222222,0.07,231,0,2
"76210",2011,12,0.001666667,0.02,232,0,1
"76210",2012,9,0.019555556,0.06,277,0,2
"76260",2007,2,0,0,166,0,0
"76260",2008,1,0,0,234,0,0
"76260",2009,1,0,0,234,0,0
"76260",2010,2,0.05,0.07,232,1,1
"76260",2011,3,0,0,232,0,0
"76260",2012,2,0.018,0.019,277,3,3
"76270",2007,1,0.091,0.091,84,1,1
"76270",2008,2,0.092,0.1,230,2,2
"76270",2009,3,0.094,0.125,164,2,2
"76270",2010,2,0.05,0.06,232,1,1
"76270",2011,3,0.052333333,0.09,232,0,2
"76270",2012,2,0.135,0.16,277,2,3
"76290",2007,1,0.11,0.11,139,2,2
"76290",2008,3,0.076333333,0.098,233,1,2
"76290",2009,5,0.1184,0.199,164,2,3
"76290",2010,5,0.0804,0.21,164,0,3
"76290",2011,4,0.06,0.1,232,1,2
"76290",2012,1,0.034,0.034,277,3,3
"76340",2007,1,0,0,84,0,0
"76340",2008,2,0.0295,0.059,231,0,2
"76340",2009,3,0.033333333,0.069,163,0,2
"76340",2010,2,0,0,232,0,0
"76340",2011,2,0.05,0.1,229,0,2
"76340",2012,2,0.03,0.03,277,2,2
"76370",2007,3,0,0,164,0,0
"76370",2008,1,0,0,234,0,0
"76370",2009,2,0,0,234,0,0
"76370",2010,4,0,0,163,0,0
"76370",2011,2,0,0,232,0,0
"76370",2012,4,0.025,0.07,277,0,2
"76390",2007,1,0,0,84,0,0
"76390",2008,2,0.03,0.03,230,1,1
"76390",2009,3,0.049333333,0.061,164,2,2
"76390",2010,2,0.06,0.06,229,2,2
"76390",2011,2,0.015,0.03,229,0,1
"76390",2012,2,0.03,0.03,277,1,2
"76400",2007,1,0.12,0.12,139,2,2
"76400",2008,2,0.117,0.124,234,2,3
"76400",2009,12,0.0995,0.151,233,1,3
"76400",2010,15,0.0678,0.23,13,1,2
"76400",2011,13,0.048846154,0.08,13,1,2
"76400",2012,9,0.094888889,0.209,277,0,10
"76440",2007,2,0,0,166,0,0
"76440",2008,6,0.0486666666666667,0.066,233,0,1
"76440",2009,6,0.0371666666666667,0.056,234,0,1
"76440",2010,8,0.0316666666666667,0.05,232,0,1
"76440",2011,6,0,0,229,0,0
"76440",2012,6,0.04,0.072,277,1,4
"76450",2007,1,0.024,0.024,84,1,1
"76450",2008,2,0.07,0.07,233,2,2
"76450",2009,3,0.064,0.073,164,2,2
"76450",2010,12,0.084166667,0.54,231,1,3
"76450",2011,12,0.037333333,0.078,232,0,3
"76450",2012,9,0.059777778,0.126,277,0,6
"76460",2007,2,0.02,0.04,166,0,2
"76460",2008,3,0.074666667,0.193,94,0,2
"76460",2009,4,0,0,199,0,0
"76460",2010,5,0,0,163,0,0
"76460",2011,4,0,0,229,0,0
"76460",2012,3,0.064,0.192,277,0,5
"76510",2007,2,0,0,80,0,0
"76510",2008,1,0.022,0.022,234,1,1
"76510",2009,1,0,0,234,0,0
"76510",2010,3,0,0,163,0,0
"76510",2011,2,0.015,0.03,232,0,1
"76510",2012,3,0.023,0.039,277,0,2
"76530",2007,10,0.0452,0.159,60,0,1
"76530",2008,3,0.007333333,0.022,60,0,1
"76530",2009,13,0.009,0.072,145,0,2
