ANNEE;CD_STATION;NBPREL;MOYPTOT;MAXPTOT;MINMOLRECH;MAXMOLRECH;MINMOLQ;MAQMOLQ
2011;01938X0151/SCE6;6;0,051666667;0,08;271;271;0;1
2011;01944X0002/F;6;0,058333333;0,09;271;271;1;2
2011;01945X0052/HY;6;0;0;271;271;0;0
2011;01957X0037/F;2;0;0;271;379;0;0
2011;01957X0045/HY;2;0,035;0,04;271;271;1;1
2011;01967X0001/F;3;0;0;271;271;0;0
2011;01978X0003/HY;6;0,053333333;0,09;271;271;0;1
2011;01987X0072/F2B;2;0;0;61;271;0;0
2011;01987X0117/F;2;0;0;271;271;0;0
2011;01991X0079/F;2;0,47;0,57;271;271;4;5
2011;01992X0071/F;8;0,0025;0,02;6;271;0;1
2011;01993X0129/F;1;0;0;1;1;0;0
2011;01996X0023/F;2;0,035;0,04;271;271;1;1
2011;01996X0168/F2;9;0,035555556;0,06;6;271;0;2
2011;02016X0036/P1;4;0,1075;0,168;279;335;2;3
2011;02025X0004/HY;2;0;0;334;334;0;0
2011;02026X0028/F1;2;0,0985;0,1;279;280;1;1
2011;02028X0015/P1;4;0,005;0,02;279;280;0;1
2011;02032X0043/PUITS;6;0,379833333;0,68;3;335;0;3
2011;02042X0021/HY;2;0,165;0,33;334;335;0;3
2011;02048X0053/P1;2;0,12;0,13;334;335;1;1
2011;02084X0014/HY;5;0,018;0,04;95;232;0;1
2011;02091X0002/S2;5;0;0;95;232;0;0
2011;02093X0004/S6;4;0;0;232;232;0;0
2011;02097X0010/C1;4;0,0275;0,11;232;232;0;1
2011;02098X0021/C1;4;0,0325;0,04;232;232;1;1
2011;02102X0024/S6;5;0,024;0,06;95;232;0;2
2011;02104X0036/C3;5;0,076;0,38;85;232;0;1
2011;02105X0012/C1-C2;5;0,02;0,03;95;232;0;1
2011;02106X0018/C2;5;0,022;0,11;95;232;0;1
2011;02111X0017/C1;4;0,0725;0,29;232;232;0;1
2011;02116X0002/CA;2;0,032;0,034;279;280;1;1
2011;02121X0020/F1;4;0,175;0,33;232;232;2;3
2011;02123X0018/S6-DDA;4;0,0325;0,06;232;232;0;2
2011;02131X0017/F1;3;0;0;85;232;0;0
2011;02133X0012/F-AEP9;2;0;0;232;232;0;0
2011;02134X0005/C1;4;0,05;0,06;232;232;1;1
2011;02137X0011/S1;4;0,0875;0,2;232;232;1;2
2011;02143X0031/F1;3;0;0;85;232;0;0
2011;02153X0026/P;13;0,053846154;0,2;146;232;0;2
2011;02165X0020/PFAEP;2;0,015;0,03;232;356;0;1
2011;02173X0023/RB0008;2;0,23;0,38;232;232;1;2
2011;02176X0019/S;4;0,0325;0,05;232;232;0;1
2011;02183X0039/F1;1;0;0;232;232;0;0
2011;02184X0001/SP;1;0;0;232;232;0;0
2011;02185X0059/F;5;0,156;0,23;139;232;2;3
2011;02186X0040/REC;2;0;0;232;232;0;0
2011;02191X0003/F;1;0;0;232;232;0;0
2011;02198X0059/HY;3;0,15;0,2;232;232;2;4
2011;02201X0072/F2;4;0,1525;0,3;232;232;2;4
2011;02204X0020/F2;2;0,04;0,08;174;232;0;2
2011;02205X0098/P10;5;0,244;0,65;175;232;0;5
2011;02207X0029/F;11;0,086363636;0,21;232;232;0;4
2011;02208X0005/HY;12;0,8675;6,13;232;232;0;9
2011;02222X0019/F1;13;0,125384615;0,41;174;232;0;6
2011;02226X0009/F1;11;0,318181818;0,61;229;232;1;5
2011;02231X0010/FAEP;7;0,339285714;0,43;232;391;3;7
2011;02237X0020/P;5;0,248;0,34;232;232;2;3
2011;02241X0006/PAEP;5;0;0;232;232;0;0
2011;02247X0001/FAEP1;5;0,0392;0,17;232;425;0;3
2011;02251X0001/FAEP;4;0,06;0,13;232;232;0;1
2011;02254X0001/FAEP;1;0;0;232;232;0;0
2011;02257X0018/F1;1;0;0;232;232;0;0
2011;02261X0080/F2;2;0;0;232;390;0;0
2011;02262X0013/SAEP;4;0,0325;0,04;232;232;1;1
2011;02262X0044/SAEP;4;0,0225;0,03;232;232;0;1
2011;02264X1009/P;4;0,0425;0,08;232;232;0;2
2011;02265X0011/FAEP;1;0;0;232;232;0;0
2011;02267X0032/PAEP;4;0,07;0,11;232;232;1;2
2011;02268X0079/CHANC1;5;0,079;0,135;232;247;1;3
2011;02273X0010/HY;2;1,64;3,28;232;232;0;2
2011;02273X0013/HY;3;0;0;232;379;0;0
2011;02275X0026/HY;3;0,111;0,25;232;380;0;10
2011;02282X0005/HY;5;0;0;271;271;0;0
2011;02283X0005/F;4;0,02025;0,041;271;380;0;6
2011;02287X0013/HY;6;0,003333333;0,02;271;271;0;1
2011;02292X0044/F3;6;0;0;271;271;0;0
2011;02294X0014/HY;6;0;0;271;271;0;0
2011;02296X0013/PR2;4;0,0125;0,03;271;380;0;9
2011;02296X0021/HY;6;0,016666667;0,1;271;271;0;2
2011;02298X0021/HY;6;0;0;271;271;0;0
2011;02302X0097/HY;5;0,088;0,18;271;271;0;2
2011;02306X0113/F;1;0;0;271;271;0;0
2011;02311X0017/F;2;0;0;271;379;0;0
2011;02313X0042/HY;6;0,0269;0,04;271;271;0;2
2011;02318X0008/F;1;0;0;271;271;0;0
2011;02323X0049/F;2;0,0045;0,009;271;380;0;3
2011;02326X0012/HY;3;0;0;271;271;0;0
2011;02331X0007/F;2;0;0;271;271;0;0
2011;02332X0076/HY;2;0;0;271;271;0;0
2011;02336X0007/HY;2;0;0;271;271;0;0
2011;02337X0114/P4;2;0;0;271;271;0;0
2011;02338X0062/SCE;2;0,03;0,03;271;271;1;1
2011;02341X0046/F6;5;0,196;0,32;271;271;0;5
2011;02343X0023/F3;6;0,015;0,04;271;271;0;1
2011;02344X0021/F;2;0,01;0,02;271;271;0;1
2011;02344X0148/P2;8;0,0425;0,06;6;271;1;2
2011;02344X0154/F1-EST;5;0;0;1;1;0;0
2011;02346X0016/F;2;0;0;271;271;0;0
2011;02347X0021/F;2;0,013;0,026;271;272;0;3
2011;02347X0026/F;3;0,016666667;0,03;61;271;0;2
2011;02347X0152/F;5;0;0;1;1;0;0
2011;02381X0006/PE;5;0,158;0,288;1;335;1;4
2011;02386X0065/S3;4;0,10825;0,118;279;280;2;2
2011;02393X0030/HY;4;0,14025;0,21;279;335;1;2
2011;02397X0006/F28;2;0,0105;0,021;334;335;0;1
2011;02402X0008/C8;1;0;0;280;280;0;0
2011;02408X0017/HY;1;0;0;280;280;0;0
2011;02414X0026/P1;2;0,0315;0,033;279;280;1;1
2011;02425X0026/P1;2;0,0425;0,045;279;280;1;1
2011;02447X0057/P1;2;0;0;334;335;0;0
2011;02452X0042/P1;4;0,005;0,02;279;335;0;1
2011;02462X0038/F;2;0;0;334;335;0;0
2011;02467X0007/HY;2;0;0;334;335;0;0
2011;02472X0025/C1;4;0;0;232;232;0;0
2011;02472X0073/P;5;0;0;95;232;0;0
2011;02473X0014/C1;4;0;0;232;232;0;0
2011;02474X0010/C1;4;0;0;232;232;0;0
2011;02477X0076/HY;5;0;0;15;280;0;0
2011;02504X0002/C1;1;0,03;0,03;335;335;1;1
2011;02506X0008/P;2;0;0;279;280;0;0
2011;02522X0003/S1;4;0,1465;0,192;278;280;2;2
2011;02524X0010/C1;2;0,1355;0,141;334;335;2;2
2011;02527X0003/F;2;0,0295;0,03;279;301;1;1
2011;02534X0007/F;2;0;0;232;351;0;0
2011;02548X0037/FAEP;3;0,064666667;0,144;232;356;1;3
2011;02562X0031/P1;1;0,06;0,06;232;232;2;2
2011;02565X0001/P2;1;0,17;0,17;232;232;4;4
2011;02566X0035/F1;2;0;0;229;232;0;0
2011;02574X0108/F1;1;0;0;232;232;0;0
2011;02581X0094/F3;12;0,1975;0,32;177;232;3;6
2011;02586X0069/P3;2;0,17;0,22;232;232;1;4
2011;02588X0013/HY1;12;0,295;0,52;232;232;2;4
2011;02594X0011/F1;1;0,26;0,26;232;232;4;4
2011;02594X0052/P1;4;0,175;0,29;229;229;2;3
2011;02597X0010/S1;12;0,175;0,65;232;232;0;3
2011;02598X0009/P1;3;0,14;0,2;229;232;1;2
2011;02601X0025/S1;14;0,288642857;0,43;77;232;0;5
2011;02604X0068/PAEP;2;0;0;232;232;0;0
2011;02604X0097/VS0380;2;0,075;0,09;232;232;1;1
2011;02605X0154/P1;2;0,045;0,05;232;232;1;1
2011;02611X1016/F2;4;0,0475;0,07;231;232;0;3
2011;02613X0071/PUITS;2;0,0655;0,131;232;391;0;6
2011;02614X0019/PAEP;4;0,095;0,11;229;232;1;1
2011;02617X0030/FAEP2;3;0,035333333;0,076;232;425;0;6
2011;02618X0004/PAEP;2;0,035;0,04;232;232;1;1
2011;02621X0008/PAEP;3;0,006666667;0,02;232;425;0;2
2011;02623X0012/PU36;4;0,1375;0,41;232;232;0;1
2011;02624X0023/F1;5;0,098;0,26;232;303;1;6
2011;02625X0006/PAEP;4;0,105;0,16;229;232;1;2
2011;02628X0009/FAEP;3;0,109;0,177;232;425;1;6
2011;02635X0005/PAEP;3;0,08;0,1;232;303;1;4
2011;02636X0011/PAEP;5;0,0408;0,08;232;425;0;4
2011;02637X0008/PAEP;4;0,0425;0,05;232;232;1;2
2011;02645X0030/FAEP2;2;0;0;232;247;0;0
2011;02648X0024/SAEP;4;0,505;0,95;232;232;3;4
2011;02648X0027/SAEP;1;0;0;232;232;0;0
2011;02654X0006/F3;2;0,08;0,16;232;232;0;3
2011;02655X0028/P.AEP;3;0;0;232;247;0;0
2011;02656X0010/PAEP;4;0;0;232;232;0;0
2011;02657X0005/SAEP;2;0,85;1,7;231;232;0;3
2011;02657X0030/F2;2;0,015;0,03;232;232;0;1
2011;02661X0027/F;3;0,003333333;0,01;232;380;0;3
2011;02662X0009/F;3;0,013;0,03;232;380;0;3
2011;02663X0005/HY;6;0,021666667;0,11;271;271;0;1
2011;02664X0005/F1;7;0,017857143;0,04;271;380;0;4
2011;02665X0001/F1;1;0;0;232;232;0;0
2011;02672X0035/F;4;0;0;271;271;0;0
2011;02673X0017/HY;6;0,04;0,07;271;271;0;1
2011;02677X0023/HY;6;0;0;271;271;0;0
2011;02677X0026/HY;6;0,045;0,22;271;271;0;1
2011;02684X0018/HY;7;0,058291429;0,098;271;380;1;6
2011;02684X0044/P2;3;0;0;271;271;0;0
2011;02691X0006/F3;3;0;0;271;271;0;0
2011;02691X0043/F;2;0;0;271;379;0;0
2011;02697X0035/F2;1;0;0;271;271;0;0
2011;02701X0016/F;2;0;0;271;379;0;0
2011;02703X0041/HY;2;0;0;271;271;0;0
2011;02704X0002/S;2;0;0;271;271;0;0
2011;02706X0055/HY;2;0;0;271;271;0;0
2011;02707X0030/HY;3;0;0;271;379;0;0
2011;02708X0021/HY;2;0;0;271;271;0;0
2011;02712X0006/HY;2;0;0;271;271;0;0
2011;02714X0002/F;10;0,397;1,07;1;8;0;2
2011;02714X0061/F3;6;0,11;0,14;271;271;2;2
2011;02717X0017/S8;2;0;0;271;271;0;0
2011;02717X0041/AMONT;2;0;0;271;271;0;0
2011;02721X0021/F;2;0;0;271;271;0;0
2011;02721X0060/P2;2;0,025;0,03;271;271;1;1
2011;02722X0152/F;2;0;0;271;271;0;0
2011;02725X0001/F;3;0;0;271;271;0;0
2011;02726X0002/F;6;0,0087;0,03;7;271;0;1
2011;02754X0001/HY;2;0,058;0,06;334;335;1;1
2011;02791X0053/HY;3;0;0;279;280;0;0
2011;02793X0044/P1;4;0;0;279;280;0;0
2011;02808X0017/HY;2;0;0;279;280;0;0
2011;02822X0004/P1;4;0;0;279;280;0;0
2011;02827X0013/P;3;0,05;0,05;279;280;1;1
2011;02832X0009/P;2;0,077;0,084;279;280;2;2
2011;02855X0005/P;2;0,055;0,06;334;336;1;1
2011;02855X0008/P5;2;0;0;279;280;0;0
2011;02865X0001/P;2;0;0;279;280;0;0
2011;02877X0003/F;8;0,6135;0,84;146;280;2;7
2011;02883X0010/C1;4;0,10075;0,14;278;335;2;5
2011;02906X0004/FAEP;4;0,01025;0,021;278;280;0;1
2011;02915X0003/PFAEP;6;0,173333333;0,25;52;335;2;3
2011;02923X0036/F;5;0,142;0,3;174;232;1;9
2011;02925X0002/F;2;0,149;0,198;232;296;2;3
2011;02936X5008/F1;1;0;0;232;232;0;0
2011;02944X0031/P16;5;0,018;0,06;77;232;0;1
2011;02948X0072/F1;4;0,1975;0,27;177;232;2;5
2011;02951X0079/F;4;0,1925;0,67;232;232;1;3
2011;02952X0154/F2;6;0,05;0,1;2;234;0;2
2011;02953X0108/F;4;0,035;0,04;232;232;1;1
2011;02954X0058/P1;2;0,04;0,04;232;232;1;1
2011;02954X1001/F;2;0,115;0,13;232;232;2;3
2011;02958X0112/AEP;2;0;0;107;229;0;0
2011;02961X0001/P1;2;0;0;229;229;0;0
2011;02963X0006/FAEP;2;0;0;232;232;0;0
2011;02965X0001/PUITS;11;0,072727273;0,21;232;232;0;3
2011;02976X0017/FAEP;6;0,124333333;0,24;232;303;2;9
2011;02981X0056/FEXP;3;0,003333333;0,01;232;303;0;2
2011;02982X0012/PAEP;6;0,010833333;0,05;232;303;0;3
2011;02986X0099/PAEP;8;0,02075;0,077;232;425;0;9
2011;02993X0112/P2;4;0,07;0,28;232;232;0;2
2011;02998X0035/PS2;4;0,025;0,05;232;232;0;1
2011;03004X0004/SAEP;5;0,0572;0,09;232;247;1;2
2011;03008X0022/SAEPS;2;0,02;0,04;232;232;0;1
2011;03011X0004/PAEP;2;0;0;232;232;0;0
2011;03018X0002/SAEP5;3;0,006666667;0,02;232;232;0;1
2011;03023X0007/HY;2;0;0;271;271;0;0
2011;03024X0024/D;6;0,351666667;1,587;264;271;0;4
2011;03024X0037/P;3;0,049666667;0,129;271;271;0;1
2011;03025X0032/SAEP2;6;0;0;271;271;0;0
2011;03028X0013/HY;6;0,008333333;0,05;264;271;0;2
2011;03031X0013/HY;6;0;0;271;271;0;0
2011;03032X0006/HY;8;0,140875;0,177;271;380;1;7
2011;03032X0012/HY;6;0,056666667;0,09;271;271;0;2
2011;03033X0014/HY;6;0,13;0,16;271;271;1;2
2011;03033X0024/HY;6;0,065;0,21;271;271;0;3
2011;03042X0026/S;3;0,049666667;0,124;271;272;1;5
2011;03043X0086/HY;3;0;0;271;271;0;0
2011;03044X0010/F;1;0;0;271;271;0;0
2011;03045X0020/F;2;0;0;271;379;0;0
2011;03048X0023/P2;6;1,66667E-05;0,0001;271;271;0;1
2011;03048X0025/P2;3;0;0;271;271;0;0
2011;03057X0030/HY;1;0;0;271;271;0;0
2011;03061X0055/HY;2;0;0;271;271;0;0
2011;03062X0113/F1;2;0;0;271;271;0;0
2011;03064X0053/SCE;1;0;0;271;271;0;0
2011;03065X0050/HY;2;0;0;271;271;0;0
2011;03066X0003/PB;4;0,01;0,04;271;380;0;8
2011;03074X0002/F;7;0,088571429;0,15;6;271;1;4
2011;03074X0005/F;6;0;0;271;271;0;0
2011;03077X0007/P1;2;0;0;271;271;0;0
2011;03077X0009/P2;3;0;0;271;271;0;0
2011;03077X0097/F;3;0;0;1;271;0;0
2011;03081X0045/F2;2;0;0;271;271;0;0
2011;03081X0077/F3;2;0;0;271;271;0;0
2011;03082X0001/F;7;0,028571429;0,07;9;277;0;2
2011;03101X0016/P1;2;0;0;279;280;0;0
2011;03104X0007/HY;3;0,044;0,05;90;334;1;1
2011;03107X0011/HY;2;0;0;279;280;0;0
2011;03124X0072/P1;2;0,0435;0,057;279;280;1;2
2011;03137X0023/P1;3;0;0;36;335;0;0
2011;03144X0044/HY;4;0,04275;0,048;279;280;1;1
2011;03172X0001/P;4;0;0;279;335;0;0
2011;03205X0004/P;3;0,146666667;0,19;16;335;1;3
2011;03208X0013/P;3;0,006666667;0,02;16;280;0;1
2011;03211X0005/P;5;0,0126;0,063;16;280;0;1
2011;03213X0006/SOURCE;3;0;0;178;335;0;0
2011;03226X0003/F;3;0;0;145;280;0;0
2011;03231X0010/F;3;0,170666667;0,2;179;280;3;5
2011;03241X0502/F;4;0,056;0,069;278;314;1;2
2011;03248X0012/F;5;0,0364;0,05;278;353;0;1
2011;03254X0107/FAEP;5;0,1436;0,197;278;335;2;4
2011;03272X0005/PF;7;0,206714286;0,297;52;351;2;4
2011;03288X0042/P;4;111,0925;222,76;232;232;8;14
2011;03292X0001/PF1;3;0,136666667;0,18;232;232;2;2
2011;03292X0038/F1;1;0;0;232;232;0;0
2011;03295X1002/F;1;0;0;232;232;0;0
2011;03296X1032/PC1;4;0,315;0,66;232;232;2;3
2011;03303X0010/F;5;0,125;0,21;108;232;1;3
2011;03304X0008/AEP;5;0,147;0,225;108;232;1;4
2011;03307X0003/HY;13;0,278153846;0,44;108;232;1;7
2011;03313X0020/SOURCE;13;0,063461538;0,24;77;232;0;3
2011;03316X0032/SOURCE;12;0,104166667;0,48;232;232;0;3
2011;03323X0001/SAEP;2;0;0;232;232;0;0
2011;03325X1020/SOURCE;4;0;0;107;232;0;0
2011;03328X0023/SAEP;6;0,151666667;0,19;232;425;2;4
2011;03331X0025/25;7;0,102857143;0,15;232;425;1;3
2011;03333X0014/PAEP2;2;0,02;0,04;232;232;0;1
2011;03338X0008/S1;4;0,0835;0,21;232;425;0;8
2011;03342X0002/PAEP1;2;0,035;0,07;232;232;0;2
2011;03347X0016/SAEP;4;0,325;1,02;232;232;0;6
2011;03351X0034/PAEP1;3;0,035333333;0,076;232;303;0;6
2011;03353X0029/SAEP1;4;0,0525;0,11;232;232;0;2
2011;03356X0007/PAEP;1;0;0;232;232;0;0
2011;03357X0003/SAEP;2;0;0;232;232;0;0
2011;03366X0015/2PAEP;2;0;0;232;232;0;0
2011;03371X0002/SAEP;2;0;0;232;232;0;0
2011;03372X0031/SAEPI3;7;0;0;247;271;0;0
2011;03373X0043/SAEP1;6;0,008333333;0,03;264;271;0;1
2011;03374X0003/P;2;0,05;0,1;264;271;0;1
2011;03376X0014/SAEP1;6;0;0;271;271;0;0
2011;03384X0039/F;2;0;0;271;379;0;0
2011;03385X0003/F;2;0;0;271;379;0;0
2011;03386X0007/HY;3;0;0;271;271;0;0
2011;03394X0142/HY;2;0;0;271;271;0;0
2011;03403X0030/HY;2;0;0;271;271;0;0
2011;03406X0028/HY;1;0;0;271;271;0;0
2011;03408X0022/SCE;2;0;0;271;271;0;0
2011;03424X0020/MDP172;2;0;0;271;271;0;0
2011;03424X0084/F;2;0,015;0,03;271;271;0;1
2011;03426X0022/F;2;0;0;271;271;0;0
2011;03431X0013/F;6;0,008333333;0,03;271;271;0;1
2011;03453X0018/HY;3;0;0;89;335;0;0
2011;03454X0069/P1;3;0;0;89;335;0;0
2011;03466X0027/PE;2;0;0;334;335;0;0
2011;03468X0051/P1;3;0,07;0,11;89;335;0;2
2011;03474X0030/CAP;5;0,0768;0,09;37;335;2;3
2011;03477X0011/HY;2;0,0995;0,1;279;280;2;2
2011;03488X0025/P2;1;0;0;335;335;0;0
2011;03511X0004/P;4;0;0;279;335;0;0
2011;03531X0013/P;5;0,0838;0,13;15;335;2;4
2011;03538X0005/P;4;0;0;279;280;0;0
2011;03556X0026/FEX;4;0;0;279;335;0;0
2011;03563X0025/F;4;0,02525;0,06;16;335;0;1
2011;03577X0037/SECOUR;5;0,0672;0,16;146;335;1;2
2011;03591X0033/P;2;0,01;0,02;334;335;0;1
2011;03591X0078/F;2;0,0215;0,023;334;335;1;1
2011;03605X0503/SOURCE;4;0,21725;0,459;278;280;2;6
2011;03605X0509/F;3;0;0;145;280;0;0
2011;03616X0003/FAEP;2;0;0;279;280;0;0
2011;03622X0001/FAEP;6;1,0525;1,645;22;335;3;6
2011;03622X0090/FAEP;5;0;0;278;352;0;0
2011;03627X0002/FAEP;4;0,222;0,237;278;280;2;2
2011;03631X0002/FAEP;5;0;0;93;280;0;0
2011;03642X0094/F3;1;0;0;232;232;0;0
2011;03646X0086/F1;3;0;0;6;335;0;0
2011;03653X0150/F3AEP;5;0,4366;0,62;90;232;3;6
2011;03661X0070/PAEP;5;0,1128;0,154;90;232;1;3
2011;03666X0019/PAEP;2;0,115;0,15;229;232;1;2
2011;03674X0001/PUITS;12;0,089166667;0,16;232;232;0;3
2011;03675X0003/SOURCE;12;0,173333333;0,31;232;232;0;5
2011;03677X0006/FORAGE;4;0,435;1,03;232;232;0;2
2011;03677X0041/AEP;4;0,312;0,698;232;232;0;3
2011;03677X0056/F1;2;0;0;232;232;0;0
2011;03678X0055/AEP;4;0,035;0,05;232;232;1;1
2011;03681X0016/SN5;3;0,007666667;0,023;108;232;0;2
2011;03682X0036/AEP;4;0,143;0,18;108;232;2;3
2011;03688X1004/PUITS;3;0;0;107;232;0;0
2011;03691X0031/FAEPE4;4;0,0425;0,07;232;303;1;3
2011;03693X0005/SAEP;2;0,015;0,03;232;232;0;1
2011;03694X0011/PAEP;4;0,183;0,31;229;425;0;9
2011;03703X0003/S1;3;0,012;0,036;232;303;0;6
2011;03711X0001/AEP;13;0,011538462;0,11;185;232;0;1
2011;03713X0024/SAEP4;3;0,035;0,07;231;247;0;2
2011;03725X0003/SAEPBU;2;0,1;0,2;232;232;0;4
2011;03726X0045/SAEP;2;0;0;232;232;0;0
2011;03766X0009/P1;3;0;0;271;271;0;0
2011;03773X0086/HY;2;0;0;271;271;0;0
2011;03775X0007/HY;2;0;0;271;271;0;0
2011;03781X0026/S;1;0;0;1;1;0;0
2011;03782X0191/F;2;0,045;0,06;271;271;1;2
2011;03784X0016/F;2;0,02;0,02;271;271;1;1
2011;03786X0020/52A;4;0;0;1;271;0;0
2011;03786X0030/F;6;0,011666667;0,05;271;271;0;1
2011;03787X0101/PMT;6;0,001166667;0,007;271;272;0;2
2011;03788X0067/F;2;0,02;0,02;271;271;1;1
2011;03812X0025/S1;2;0;0;279;280;0;0
2011;03838X0017/P;3;0,066666667;0,09;37;280;1;3
2011;03847X0004/P;2;0,01;0,02;334;335;0;1
2011;03853X0011/HY;4;0,03225;0,039;279;280;1;1
2011;03855X0002/HY;3;0;0;84;335;0;0
2011;03861X0055/P1;3;0;0;36;335;0;0
2011;03878X0165/P3;5;0,013;0,022;15;335;0;1
2011;03885X0001/SOURC1;4;0;0;279;335;0;0
2011;03928X0051/F1;3;0;0;178;280;0;0
2011;03931X0005/SR;2;0;0;279;280;0;0
2011;03945X0010/SOURCE;4;0,10075;0,167;278;280;1;2
2011;03947X0543/F4;4;0;0;278;280;0;0
2011;03951X0510/F;3;0;0;145;280;0;0
2011;03966X0002/FAEP;5;0,1156;0,18;278;335;1;3
2011;03981X0140/F2AEP;1;0;0;279;279;0;0
2011;03991X0403/F;3;0,365333333;0,976;278;280;1;2
2011;03992X0268/F3;2;0;0;279;280;0;0
2011;03994X0081/FAEP;2;0;0;90;232;0;0
2011;03995X0035/F;2;0,035;0,07;334;335;0;2
2011;04004X0147/FAEP;1;0;0;232;232;0;0
2011;04005X0097/FAEP;2;0;0;279;280;0;0
2011;04017X0001/SOURCE;12;0,050416667;0,25;108;232;0;2
2011;04022X0053/F1;2;0,035;0,04;232;232;1;1
2011;04024X0004/PUITS;3;0,073;0,149;108;232;1;4
2011;04024X0082/PUITS;2;0;0;232;232;0;0
2011;04028X0046/SOURCE;2;0;0;232;232;0;0
2011;04032X0024/SOURCE;8;0,333375;1,607;231;232;0;9
2011;04034X0006/AEP;2;0;0;232;232;0;0
2011;04035X0024/SOURCE;11;1,622727273;2,47;232;232;1;6
2011;04038X0004/AEP;1;0;0;232;232;0;0
2011;04041X0003/SOURCE;12;0,121666667;0,46;232;232;0;6
2011;04043X0003/SOURCE;12;0,075833333;0,55;231;232;0;2
2011;04051X0001/AEP;12;0,070833333;0,27;232;232;0;3
2011;04057X0007/HY;12;0,110833333;0,53;232;232;0;3
2011;04066X0014/AEP;12;0;0;185;232;0;0
2011;04073X0005/SO;2;0,06;0,12;232;232;0;1
2011;04075X0018/SAEP1;2;0;0;232;232;0;0
2011;04077X0037/SAEP;1;0;0;247;247;0;0
2011;04103X0068/PN;1;0,016;0,016;380;380;3;3
2011;04113X0003/S;1;0;0;379;379;0;0
2011;04124X0059/F;2;0;0;271;271;0;0
2011;04124X0158/F;6;0;0;1;1;0;0
2011;04128X0079/HY;6;0,103333333;0,14;271;271;2;2
2011;04131X0138/P2;1;0,15;0,15;271;271;2;2
2011;04132X0191/PMT;2;0,02;0,04;271;272;0;4
2011;04133X0001/F;5;0,048;0,12;271;271;0;2
2011;04134X0124/F;5;0,01;0,03;1;271;0;1
2011;04135X0063/P1;2;0,01;0,02;271;271;0;1
2011;04136X0263/P1;6;0;0;1;1;0;0
2011;04137X0179/PZ4;5;0,0914;0,13;271;272;2;4
2011;04138X0149/P3;2;0,015;0,03;271;271;0;1
2011;04138X0181/F1;5;0,244;0,33;271;271;2;3
2011;04191X0010/P;4;0;0;279;335;0;0
2011;04222X0092/L24;6;0,068333333;0,12;84;282;1;2
2011;04225X0050/P2;1;0,16;0,16;280;280;4;4
2011;04236X0027/SI-1;5;0,4302;0,599;90;334;3;5
2011;04243X0012/F3;4;0,02625;0,084;278;335;0;2
2011;04266X0008/FAEP;4;0,026;0,03;278;280;1;1
2011;04268X0006/HYAEP;5;0,2276;0,29;21;335;2;3
2011;04278X0003/FAEP;4;0,119;0,14;278;280;1;2
2011;04286X0030/FAEP2;3;0;0;279;311;0;0
2011;04288X0023/F;8;0,51225;0,573;14;280;4;6
2011;04288X0067/F;4;0,267;0,569;278;335;1;6
2011;04291X0068/P;4;0,0375;0,05;278;335;1;2
2011;04293X0007/HY;3;0;0;6;335;0;0
2011;04295X0017/F3;6;0,2395;0,39;14;335;2;3
2011;04302X0101/F;2;0;0;279;280;0;0
2011;04318X0017/HYAEP;4;0,024;0,096;278;280;0;1
2011;04322X0012/F1AEP;4;0,12775;0,348;278;280;1;3
2011;04332X0002/SOURCE;11;0,088181818;0,16;232;232;1;3
2011;04342X0032/AEP;13;0;0;107;232;0;0
2011;04343X0006/SOURCE;11;0,129090909;0,91;232;232;0;7
2011;04347X0003/SOURCE;9;0,075555556;0,13;232;232;1;2
2011;04352X0006/SOURCE;13;0,030769231;0,23;107;232;0;2
2011;04361X0004/SOURCE;12;0,048333333;0,32;232;232;0;5
2011;04365X0028/PUITS;3;0,026666667;0,05;107;232;0;1
2011;04373X0026/SOURCE;12;0,0125;0,15;232;232;0;1
2011;04376X0002/PUITS;5;0;0;185;232;0;0
2011;04377X0029/SOURCE;12;0,019166667;0,23;232;232;0;1
2011;04381X0008/AEP;13;0,011538462;0,13;185;232;0;1
2011;04394X1001/S;4;0,0325;0,06;409;409;0;2
2011;04407X0007/S;4;2,8325;5,55;409;409;13;23
2011;04408X0013/P;5;0,0534;0,15;380;409;0;3
2011;04408X0025/S;4;0,3825;0,54;409;409;4;6
2011;04411X0004/S;4;0,14;0,56;409;409;0;5
2011;04413X0002/CN;4;0,025;0,06;366;409;0;2
2011;04417X0001/S;5;0,1356;0,2;366;409;0;11
2011;04418X0023/CN;4;0,0225;0,05;409;409;0;2
2011;04421X0017/S;4;0,005;0,02;409;409;0;1
2011;04425X0008/S;4;0;0;409;409;0;0
2011;04441X0026/111111;4;0;0;410;410;0;0
2011;04441X0301/PZ;4;0,3;0,36;410;410;5;6
2011;04446X0060/P;5;0,0218;0,04;394;410;0;3
2011;04446X0061/P;4;0,0325;0,06;410;410;1;2
2011;04446X0085/P1092;4;0;0;369;410;0;0
2011;04448X0029/S1;2;0;0;271;271;0;0
2011;04448X0030/SI;3;0;0;271;271;0;0
2011;04451X0148/F;7;0,073285714;0,14;56;271;0;9
2011;04452X0006/HY;3;0,186666667;0,22;271;271;2;2
2011;04453X0002/F1;3;0,004333333;0,013;56;271;0;4
2011;04454X0142/F1;6;0;0;271;271;0;0
2011;04456X0020/F;6;0,181666667;0,32;271;271;1;2
2011;04456X0032/S2;6;0,058333333;0,09;271;271;1;1
