"ID","Autre_quantite-totale-2015","N minéral_quantite-totale-2015","N Organique_quantite-totale-2015","Toxique_quantite-totale-2015","Autre_quantite-totale-2016","N minéral_quantite-totale-2016","N Organique_quantite-totale-2016","Toxique_quantite-totale-2016","Autre_quantite-totale-2017","N minéral_quantite-totale-2017","N Organique_quantite-totale-2017","Toxique_quantite-totale-2017","Autre_quantite-totale-2018","N minéral_quantite-totale-2018","N Organique_quantite-totale-2018","Toxique_quantite-totale-2018"
"26270",9861.955793,1235.96,6020.66552,4272.81095,17378.469498,1254.21,7865.543979,4138.122557,20492.235621,903.485,6882.664773,3735.366152,22366.698974,1142.3605,7573.778317,4600.088426
"26290",13261.00219,1282.81,5649.847256,6333.00779,13225.05924,699.5,5270.35066,4795.3811,8374.36959,353.438,7651.428621,3557.193,10805.610159,907.19,7097.25371,7762.4746
"26300",20904.599774,3639.482413,17011.501515,10554.452518,21602.389276,2915.489108,18521.437893,8474.815748,15918.490398,2758.2554,16349.412121,8249.842985,17032.214388,3992.039638,20208.744792,11608.833606
"26310",5593.78004,189.14,433.67965,290.175135,4089.8351,160.9,410.83605,243.34965,5377.000768,148.257,480.711388,146.38125,4667.744571,413.6304,454.562386,222.139
"26320",1938.572657,408.5,1409.480772,1204.68458,1083.556644,276.052,1279.789241,656.448072,1666.977813,150.440638,1520.077911,552.307455,1051.072968,291.9,1932.592499,427.269639
"26330",797.860173,139.683913,2058.490831,1050.392813,879.395978,157.55355,2025.898381,764.021118,979.215225,155.205638,1560.952102,629.979137,879.453246,241.6675,1927.931418,551.545895
"26340",36765.950457,867.020275,2637.450303,1543.918426,36262.606989,822.382188,2183.317378,1831.091788,34652.260233,535.2133,2567.906781,1218.436356,33052.972421,992.5261,2754.989849,1797.417548
"26350",771.181562,132.875,1457.366615,640.19498,1173.756748,144.74,1458.852451,623.614765,1062.611243,227.965,1168.921055,590.9976,969.7849,344.8735,1304.556545,458.639535
"26380",1684.217244,234.892,1617.19858,597.480375,2067.590448,139.5,1484.32205,368.8532,862.322207,158.7,1353.79756,372.4805,762.78147,270.5,1611.54745,427.7515
"26390",183.867958,46.61,1149.594441,550.358341,261.414204,48.1425,1175.581175,510.966741,242.511583,27.825,965.726382,341.124828,223.986943,19.985,1146.405932,297.401507
"26400",14615.390153,1258.36345,12538.985661,8615.906162,14843.368736,1076.524413,13373.865438,9478.059019,13994.758875,1369.078675,11690.823664,8512.903714,17799.17956,1660.9774,14627.518086,10537.189221
"26410",18701.682097,698.948,831.592234,624.735204,11134.172505,548.225,755.004,491.4605,11250.478675,410.2425,793.7814,335.04165,8613.372648,578.6822,794.1276,503.154038
"26420",89.494881,17.035,218.097189,21.599975,61.486412,16.276913,182.122114,15.008819,29.690786,38.906025,171.107189,17.303294,11.35186,58.8012,127.332366,11.034904
"26450",247.72814,179.727913,5082.440806,2164.388397,299.965309,94.470638,4583.279101,1947.143384,326.68258,114.438,3849.889207,2439.043498,279.323871,144.580638,4664.648067,2042.674417
"26460",60.38623,1.9,209.647828,75.806905,37.485619,1.9,150.655498,87.42845,31.871094,1.976,148.30507,105.4225,37.965834,1.9266,111.31887,120.821
"26470",26.47,4,97.559,14.871,0.55,NA,42.6875,16.258,0.55,NA,53.715,1.938,0.01188,NA,13.7841,1.963
"26500",985.759941,128.625,1104.45052,782.94721,1491.876001,80.68,1240.934363,578.697082,1437.645484,93.987,855.973266,564.1475,1269.921602,178.14,942.92138,447.3881
"26510",1964.4405,282.2,493.392,682.285077,1789.061259,348.63,690.422304,533.2318,2257.163377,261.92,731.92096,631.646,2874.2995,388.25,989.37646,686.893
"26530",23.695266,NA,430.61178,98.35073,40.078452,8,292.41121,39.2005,15.827679,4,208.86654,52.271,31.076457,8.2,187.054878,25.2405
"26540",105.591525,37.5,323.33699,211.914508,101.295243,24.7,232.30715,102.45095,148.505152,21,249.8316,161.813,25.133433,40.5,184.28922,15.295695
"26560",159.227425,4,526.49685,304.2835,195.710776,4,514.587576,559.62,11.691207,16,421.445,204.31,129.131167,28.2,596.91945,398.92
"26570",9.8275,3.075,365.5368,341.485147,11.2062,10.5,375.38848,187.14345,18.2495,0.08,287.84,169.78,28.875,NA,448.692,217.68
"26600",68148.962367,8283.878825,21599.134046,14213.510244,79679.215798,6222.664775,22798.167433,11848.015395,80441.469947,4709.8235,21202.833028,10580.417374,62086.734411,8428.627776,29105.128832,13202.624744
"26620",NA,NA,1.75,0.915,0.009375,NA,1.483028,0.1,0.04252,NA,14.7265,0.08,0.1615,NA,0.2366,0.158
"26700",5567.834821,890.3715,4188.654492,2807.007653,5693.399094,389.48,3545.554238,2101.51965,7974.659385,400.5,3127.883802,2287.56175,6805.604307,183.4,5351.21718,2778.3204
"26730",1009.848776,1057.55,2028.772398,1198.648915,1211.015016,949.72,2362.479642,1204.811839,1007.918711,925.909,2197.811648,1318.585884,2953.415025,1944.7947,2253.446616,1577.424147
"26740",2781.251397,606.231,10326.137015,5515.047815,2979.462723,429.09,9498.033939,4920.196566,4628.814897,259.99,8345.161028,4764.230589,4723.926396,599.84,11391.61198,7232.21785
"26750",1864.63596,2341.8145,5064.601102,1996.537154,2188.12216,2238.109,4631.848609,1668.972974,2791.850454,2249.415,4397.196637,1688.209825,3384.073007,4209.179,5367.74368,1885.308304
"26760",569.24352,95.35,1848.10002,730.0814,656.701403,54.390638,1703.883038,736.235238,790.57815,91.9095,1893.942095,498.022452,653.196981,50.4822,1924.161595,601.986461
"26770",24309.69602,1905.312,4680.27744,2873.263,26868.44808,1937.82,6003.70185,2976.3046,33844.61101,1648.0375,4774.55641,2366.7604,34204.792641,2461.424,5546.16293,4149.8149
"26780",12391.77,1162.455,5213.8529,2991.45295,4989.937306,1064.51,6013.613554,4153.434575,6643.751001,376.08,5847.4983,4315.92195,9815.473969,514.718,8647.232048,8957.613
"26790",60247.37313,4411.975,14543.631878,12090.632404,62221.140749,3937.161,19760.915,12297.850325,116194.235394,3583.2,17557.844198,9232.6234,87583.138016,7055.748,19439.0525,16457.65355
"26800",2717.434985,773.415,6425.709424,7246.974225,3440.015764,771.376275,6695.960127,8418.717602,2976.021113,382.942138,4823.69456,5951.521773,4000.708006,388.7785,6345.252444,4511.850948
"27000",33.1915,3.225,172.00868,188.63398,240.50912,8,236.569,293.511,134.216019,31,374.29849,194.834,109.773416,NA,312.38815,130.8645
"27100",30.176296,18.45,260.460786,187.60735,18.573986,NA,391.590586,69.5675,35.7008,NA,78.75,0.579,0.84259,NA,206.42,1.125
"27110",13648.619772,293.034,41368.813659,23743.65372,29993.613878,302.1,43717.578724,27764.182674,24042.589561,355.22,31285.322475,16623.838396,35531.117036,312.3,44017.890169,29523.39401
"27120",6292.673212,26.095,19154.23155,12997.99465,4861.440479,10,19726.227854,13017.9022,3864.584548,69.76,19617.172875,11822.0275,3666.634512,NA,24105.381455,12277.84013
"27130",2335.155483,117,7083.8847,6142.2377,3073.420756,41,8094.854072,6140.22298,1830.594935,20,12354.13518,4621.9343,2659.880574,76,12878.793175,6674.8553
"27140",758.853114,NA,3049.002334,1509.6712,1413.490315,NA,3807.13844,1431.236374,759.66224,NA,4272.6405,1487.5425,968.462406,NA,4699.02445,2559.718
"27150",52573.636952,7.02,37740.948862,22715.72185,60590.811604,NA,38089.326507,24822.42714,38917.96921,24.4,26883.90134,11942.99005,44619.696608,NA,35563.1947,21865.9202
"27160",7063.779851,NA,24696.764662,13951.98665,5558.95831,NA,24166.280586,15814.094829,6500.561408,378.84,18732.03838,9592.2239,10234.297331,NA,28153.554053,14920.09224
"27170",11573.470911,23.5,22687.90574,12648.4863,7273.576488,106,23083.924543,15042.260162,5446.876542,212.94,28274.280302,11278.888664,8642.054952,54,30973.29149,20561.327
"27180",2900.408877,NA,12216.642988,7711.5537,2661.475261,NA,12855.907873,9228.78523,1735.486816,27.84,9499.375625,5590.9566,2220.55425,15,15504.13122,9010.66465
"27190",8888.540205,111.6,27128.281225,16898.6849,11855.379848,190,30464.108471,19048.904247,6606.770704,227.8,26788.403454,13109.432804,11230.794011,175,35136.898275,18573.76565
"27200",273.847686,NA,1049.666428,718.0518,260.131005,NA,1716.601898,868.75764,246.465088,NA,1304.700674,964.212,553.750633,NA,2765.641517,1379.52378
"27210",3035.146461,91.16,8967.92461,4476.27715,2827.341915,96,8962.82635,5210.163,1741.921729,115.98,9279.629807,2932.144064,3465.453202,21,16081.55811,5800.808454
"27220",9074.737229,50.035,33829.22937,20164.8429,11960.183792,30,34175.63097,20582.99,13258.618778,85.08,34996.4748,14106.9324,12421.721167,11,42052.561636,19488.56822
"27230",4250.090391,81.275,14424.316815,11982.001971,3525.662202,72.2,15773.783703,8946.69456,5037.113138,187.64,17248.004053,8476.619564,4013.841189,170.14,24432.51356,9739.546235
"27240",9061.479717,24,28222.61985,16946.09705,10181.045072,115.633,30451.603508,18563.441879,7061.520508,1208.24,30382.406088,14733.0599,12089.788063,89,41406.4849,22302.8169
"27250",3895.652322,0.2,13210.566124,10180.98055,4039.808995,NA,17007.582708,8836.740913,5108.011385,0.2,14334.02389,7560.863735,4824.203112,NA,22949.14359,9579.325
"27260",2276.940929,60.000638,9212.723598,3425.686898,2356.00521,66,8946.982535,5282.62069,1581.20313,34.8,11289.439089,5126.73056,2315.027278,30.2,11861.63852,4215.252924
"27270",4523.096825,58.2,16282.071676,7713.256275,2932.278143,172,15889.792696,8774.819143,2929.831788,262.64,14437.761397,7173.478405,4342.920055,196,23216.26194,9437.9319
"27290",1544.670768,0.2,6076.010728,3102.189325,1170.943771,6,6905.839686,3857.41007,1229.21275,119.36,6466.222998,3813.76463,1639.780589,60,8653.80633,4259.1467
"27300",5364.873713,180.225,20492.78998,12944.01645,4426.966953,152,23233.053447,12463.197352,7117.660459,355.3925,23294.474268,10781.074476,5083.716918,210.5,31918.65973,16015.7916
"27310",3643.307963,12.76,12105.600107,6532.073545,3054.58305,23.5,14451.341904,7812.08633,2094.915412,138.58,12352.41706,5222.2082,4463.861047,0.3,17119.79975,9108.541844
"27320",3144.019944,NA,9542.424728,5216.28191,3879.017375,NA,11476.775276,7474.957261,2268.554639,250.56,10633.301454,4710.81322,2417.771514,NA,12953.502306,6782.823359
"27330",8108.658873,505.225,16280.487422,8839.9824,5860.277961,585.5,18303.516337,9960.914612,7687.549632,485.07,16014.190365,6354.596224,7494.845902,693.202,27067.04165,10117.4506
"27340",801.509645,13,3226.580386,2347.9265,676.337036,NA,3070.593374,2127.595794,114.325575,12,2174.899504,1402.4931,122.107568,14,2938.200534,1804.1295
"27350",2008.719198,108.15,8731.14241,4170.81011,3674.944339,114.15,10042.708865,5377.166115,2168.067135,36,9932.76413,4748.7195,4433.311945,72.16,14944.90636,7439.979524
"27360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27370",4729.081646,1.075,17551.646075,10907.7709,10001.871455,NA,19866.163098,11896.558294,4260.692055,81.6,13948.95796,6363.93378,8581.018182,NA,23741.0235,15670.54881
"27380",1365.026565,30.095,4086.751714,3014.3819,840.312335,NA,5008.958852,2942.922804,155.524581,92.04,2039.350032,706.2958,46.04688,NA,2143.79037,1050.725
"27390",3314.558548,31.71,12583.580202,4497.162093,3611.191695,16.5,15450.062694,6556.0018,2910.169662,214.72,13194.170365,5287.52665,4678.466542,64.14,19596.4837,7438.42685
"27400",4782.127392,67.2,20632.819472,10146.19707,16059.031015,24,20586.745471,12753.132384,6934.636102,17.4,13802.432864,7324.88475,25834.217262,9,18368.48208,15466.75775
"27410",5281.882568,435.16,7753.10876,5186.650958,2945.580473,335.7,9495.299736,5046.441809,4455.622235,370.624,9725.718914,5232.442201,7694.588588,575.65,11732.1349,5563.87945
"27420",2357.143928,7.58,7675.619516,4016.55935,2014.631574,NA,8280.148044,4546.60278,1169.043874,NA,5300.46669,2525.2455,823.925092,NA,6890.24714,3133.7855
"27430",1252.831172,NA,2477.148262,2462.518,716.915813,NA,3786.594614,2263.95536,514.6369,NA,2227.297,2586.4513,219.77498,NA,1698.79565,1140.0559
"27440",31644.387003,2.685,10800.625588,7539.386,32875.408563,NA,10468.456662,7454.58284,7642.28434,NA,3535.64435,2570.1705,19375.225201,NA,5340.64975,6223.278
"27450",1491.837733,22,6328.51134,2784.879565,973.771298,21.2,7066.599353,2990.583704,1462.096104,21,6021.768873,2489.28939,977.294409,6,7476.85022,3194.266054
"27460",265.815938,NA,792.105892,674.8305,160.770499,NA,1006.145942,655.19,108.072632,NA,1216.26422,385.8715,64.4765,NA,692.6475,292.0571
"27470",417.749455,NA,1805.6253,567.612,211.743636,NA,2971.897272,567.29255,561.173208,3.48,2086.574734,1036.9294,289.555369,NA,2128.3128,845.4085
"27480",2264.614092,NA,8914.352202,6982.766,1922.946331,NA,12401.616954,6143.88309,910.219751,48.72,6262.241678,3342.891,833.546206,NA,10854.08831,5683.6997
"27490",363.196583,NA,1930.655456,1341.24475,409.081828,NA,2090.613874,1112.943,54.34682,13.92,1546.8155,542.4645,46.095888,NA,977.87405,323.35
"27500",6998.113762,1833.841,18651.399617,8917.330605,7278.384028,168.2,18733.592507,8335.121829,5105.571316,82,20688.607,6866.376585,6105.367153,122.2,19680.53633,8261.23093
"27510",19555.721088,141.23,14249.054431,9455.40776,28365.936135,112,15063.689792,11817.05113,3791.087854,76,9227.457659,4374.9979,8595.484183,123,11182.021616,7891.1783
"27520",3655.970541,20.902,9748.518523,5227.90708,4319.326027,19.332,10227.719729,7194.801454,3402.872781,30.436,11435.639132,5541.465746,6633.247885,8.352,14534.98091,9059.82505
"27530",80.173976,NA,205.12365,265.8,48.77,NA,294.6214,165.5625,13.439614,NA,1042.3511,216.1405,5.28,NA,487.914,322.5525
"27540",365.4387,NA,1221.72944,1012.8586,227.55498,NA,1119.176216,752.1325,179.143641,NA,1170.98975,540.7077,269.5918,NA,1378.9397,532.0658
"27550",594.5875,NA,872.85455,605.684,382.845784,NA,1065.3653,573.79,156.180176,52.2,859.8832,481.1815,15.225,NA,870.884325,413.79435
"27560",2422.457128,62.9,6827.94857,3085.16615,1412.21485,27,6623.017542,3765.411904,1668.437916,165.84,6344.499444,4020.84455,4721.022479,39,10423.58931,4091.3435
"27570",1768.875198,20,4072.2469,2970.1275,2340.953493,NA,4888.1998,3651.587,1510.63762,36,5053.477,2535.4562,4120.84022,16,5971.43395,3764.279
"27580",1335.491275,NA,4084.278098,3422.81285,1168.694818,NA,4732.466096,3802.41275,1526.563775,NA,4763.87202,2191.02885,1451.532569,NA,6090.61907,3020.2214
"27590",16.641985,NA,88.6066,55.4455,0.000291,NA,1.96585,0.478,4.07,6,358.66765,40.069,0.72,NA,31.1425,10.7
"27600",2631.207368,19.3,10112.319666,6088.6958,2095.29732,5,10017.246107,6209.7843,2716.217879,NA,6556.2524,2599.8211,754.358651,12.8,8853.621445,3984.492775
"27610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27620",639.199626,12,1762.17377,1920.7218,574.828094,NA,2494.58854,2012.9662,264.02861,NA,1055.3866,629.8659,235.15665,NA,1339.65622,742.1059
"27630",2463.182708,0.715,11143.56382,6438.2347,6522.240769,NA,12489.26629,7269.78825,5939.138078,NA,7400.093885,3645.3572,9141.169126,NA,8166.1823,4382.855
"27640",1062.622961,12,3338.50466,2509.9375,464.604527,NA,4161.499706,2755.8515,2254.68936,NA,3312.1112,1593.9025,3054.333307,NA,3305.3134,2034.726
"27650",141.56486,10.01,802.032904,472.7757,105.6747,NA,709.4709,229.847,79.663344,NA,841.1055,348.3681,36.6975,NA,831.32695,358.1458
"27660",390.449676,NA,1934.974174,954.147,453.377931,NA,1898.707548,837.13104,238.399358,NA,1565.4705,473.2122,252.33431,3,1200.258,397.2095
"27670",1178.829069,26.8,3912.51845,1662.8307,6048.243284,30,4476.188434,3094.90592,5921.313104,30,4212.48855,1666.8034,6521.051865,NA,5328.32374,2906.201465
"27680",1464.380371,17.915,5759.69928,2609.5482,1162.321975,24,5377.45954,3111.509994,655.634376,39,7668.003132,2672.6011,1195.318542,NA,8490.92519,3727.10659
"27690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27700",16844.370537,39.995,15824.720197,10510.16265,19932.118706,9,18552.2507,11050.950594,4166.783923,9.48,12811.4508,5682.4367,14899.269188,NA,14292.195625,10246.909375
"27710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27720",217.37325,2.15,1085.739718,742.4875,206.620538,NA,1344.30504,624.89171,273.88039,NA,1513.416656,370.98,98.591386,NA,1761.9651,488.65975
"27730",571.73854,NA,1466.9025,1214.291,326.30072,NA,1320.0052,959.42725,239.15375,NA,2028.00115,845.7825,459.811,NA,1641.873,853.3135
"27740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27750",287.606612,NA,1528.1526,620.0975,310.6075,NA,1201.8268,742.8025,296.821,NA,1677.4296,548.3566,324.182497,NA,1469.51781,504.53904
"27770",599.778162,NA,1878.07455,819.1465,410.42778,NA,2438.7944,1603.0466,520.3529,41.76,2421.90375,1512.9888,671.3559,NA,4525.5626,1803.4642
"27780",103.08586,NA,393.05215,376.6075,4.6075,NA,567.70025,568.5995,61.2275,NA,418.5485,440.573,66.2055,NA,670.3899,500.649
"27790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27800",7273.02574,207.3,18524.79998,10183.7688,4005.492832,207.2,19728.254008,11937.39406,5411.941458,375.76,19081.816836,10497.64628,6344.749695,194,27127.87624,16436.68867
"27810",61.89546,NA,1032.5911,449.1755,95.216,NA,1012.23945,463.9185,19.337,NA,992.9444,244.094,18.4375,NA,739.2207,196.9649
"27820",135.506283,NA,617.5704,601.0037,97.717845,NA,512.243775,512.8715,97.941114,NA,585.8047,267.246,106.779387,NA,958.10182,559.5846
"27830",64.319615,NA,384.219,204.438,95.985118,NA,325.751494,173.77602,93.38313,NA,497.88835,115.09,79.49257,NA,425.22935,161.8715
"27850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27860",944.382935,NA,2574.789328,1994.2186,683.044798,NA,2835.652962,1714.18979,158.948932,NA,690.12825,342.221,294.073262,NA,1341.89495,414.09
"27870",189.839171,NA,648.804768,364.537,161.710896,NA,774.140592,281.68053,2.7,NA,54.675,7.7,0.4,NA,170.345,12.84
"27890",108.0029,NA,971.28555,469.1069,228.173744,NA,998.65669,557.8909,83.52267,NA,919.82567,389.127,161.8179,NA,872.8594,401.4885
"27910",1251.203,0.895,2970.585092,2188.99425,1062.813221,NA,3145.010851,2230.96871,520.713652,NA,2804.969025,1717.4439,537.82492,NA,3135.94176,1521.7138
"27920",160.9043,NA,405.26585,174.34765,55.004607,NA,368.38815,196.0785,33.524489,NA,363.41015,174.859,11.931041,NA,430.61675,121.539
"27930",7846.865727,161.75,20429.612689,13004.24774,5912.82269,176,21071.735321,17081.66424,5613.005657,176.38,18458.941135,13425.27892,5207.639444,137,27398.144075,17743.18717
"27940",228.86931,NA,1348.99485,926.6259,237.001311,NA,1798.905946,1020.982,202.74307,NA,1158.788725,492.3565,83.845145,NA,1649.67065,791.385325
"27950",1421.134539,10,3704.614496,2925.8842,832.898797,NA,3947.32912,2976.7009,1044.126751,16.92,3664.170725,2936.5734,851.636297,NA,4824.58625,2941.6495
"28000",927.4712,NA,4015.424788,2032.06861,590.804528,3.6,3323.671061,2189.399244,933.427317,1.6,3865.058858,1477.65068,1240.895877,4.944,5544.034277,3030.79481
"28100",224.9343,NA,1358.11106,587.56718,154.7944,NA,429.68515,175.0114,50.696,NA,586.376,275.045,10,NA,90.857,28.3025
"28110",177.55115,NA,480.14805,338.42175,181.8413,NA,563.84529,359.856,165.075,NA,730.46163,277.8645,145.4444,0.2,871.07327,249.6555
"28120",16960.56424,389.675,35815.768113,26422.563904,20341.71214,278.5,43787.940164,26473.474999,22392.569254,301.5,48981.933376,19881.144779,21948.9845,166,56059.81455,22846.272614
"28130",3171.293684,24.25,11170.596637,8268.604114,2806.391474,6,10339.447484,7020.662454,3384.581018,16,10948.27182,5327.469756,2295.13092,4,12293.79817,6234.368858
"28140",18044.122667,688.44,63923.93481,38815.534953,19462.330154,1239.5,59473.981423,44165.166972,19325.444923,734,62848.246008,41960.182839,21879.628093,709.5,75965.558555,59407.374825
"28150",22482.391681,692.745,61554.321175,44627.060904,27554.097132,830.075,67520.832237,51338.578724,28357.306998,652,71997.285021,46078.380028,29465.662187,599.4675,88112.725875,75096.767436
"28160",8151.736055,42.15,32708.473077,20427.263516,8684.209984,58.5,41442.495332,22905.20888,8915.729837,83,44435.088549,16611.579784,12792.516696,118.5,53071.260361,23850.074814
"28170",8497.229015,28.13,35828.045483,29121.780776,7704.961706,4,39753.023924,28072.407894,9181.361477,15,42544.52663,18985.973104,12015.340034,NA,54241.687895,25443.493784
"28190",7465.369619,36.025,30763.811076,18814.220046,6186.718868,59,42131.798597,22888.63293,6941.48312,32,45693.056693,16890.320918,11998.71565,56,53675.495287,29704.199128
"28200",12215.565003,124.35,43240.000007,28592.301985,13032.369809,193,45504.573585,30676.27474,14547.571759,238.6,49649.096109,28883.649305,19845.746067,220,62432.90941,38361.143604
"28210",4291.701577,23.15,14724.172904,13687.821544,4497.122257,20,15981.281666,14289.94211,5853.045456,54.2,16194.11838,10390.33083,4858.684067,8,24840.79524,12343.44925
"28220",4495.328432,12,16534.256126,9438.142504,4879.155921,24,17811.353782,10588.01397,3855.709852,NA,20506.464372,9122.97265,4177.791529,NA,23694.181462,10570.654034
"28230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28240",4033.348063,43.1,16117.498172,11562.322981,3703.111741,67.5,18447.02833,13080.696791,4937.872448,30,22530.43393,8510.194664,4934.256981,45,26913.462832,10765.63758
"28250",3950.792468,12.54,14204.518267,11461.22318,4140.90368,NA,17473.896793,14185.85861,4460.552568,8,22543.628216,12172.927364,6370.075483,NA,28455.281701,12294.022674
"28260",2798.851346,NA,7480.299296,7206.72265,1843.155275,NA,7597.299984,6613.70534,2077.305805,NA,8370.703917,4415.7149,1414.928497,NA,10532.492074,4413.37104
"28270",6484.386218,9.82,22899.764915,20556.301934,6128.850423,NA,24376.003063,20680.70733,5745.004605,NA,27096.818186,16193.631614,7195.683469,NA,35380.221604,17950.292014
"28290",4007.605728,5.075,12965.468734,7897.64323,4252.457117,NA,14644.260688,9152.89452,3818.892706,NA,14235.840989,5911.259,4754.26411,5,17271.278522,6393.1446
"28300",8905.316817,100.55,27543.140063,20528.038332,8121.36796,35,30135.703016,20098.625724,9386.801589,43.5,32799.463788,13541.010676,10617.323148,15,36353.777131,15782.145391
"28310",22538.795262,977.25,39827.56147,25036.789072,18704.174068,708.51,40293.788316,33986.478258,15882.064473,945.475,43148.998979,31814.068522,17615.246924,1139,53751.844657,55997.567191
"28320",2785.367264,16.125,10972.56233,8282.323152,2286.416965,NA,9486.047422,7477.10763,2482.537897,NA,13831.112686,4989.84473,1888.272133,3,14346.95001,5201.6512
"28330",3058.028172,13.975,13298.206716,7179.998238,3098.075913,NA,14287.280532,7813.9224,3878.825481,18,16891.878215,5436.3011,5674.978839,12,20619.249778,6376.72415
"28340",1287.449265,NA,5047.82705,4269.1895,1166.223074,NA,5673.94975,4107.9202,1130.232841,NA,6191.4862,4094.3375,794.84419,4,7238.824745,3955.0889
"28350",845.10948,NA,2650.398393,2604.85693,858.366995,12,3004.12884,2536.891265,869.4775,52.8,2824.08825,2379.2407,1101.4555,NA,5638.136925,3211.129
"28360",10005.863921,249.093,28687.737646,18318.466197,9546.375027,8,31690.721013,18255.928835,11192.406891,40.3,34141.351574,14829.68873,12533.340869,44,37761.758458,18400.35273
"28380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28400",3255.238164,9.225,11092.038569,8297.661033,2894.190623,17.376913,13699.406599,9189.278458,4736.505249,12.3,16135.207001,6287.153561,4008.738164,10.815,20735.350095,7645.936097
"28410",5674.585218,36.72,15327.996114,12108.481618,4879.119282,5.075,15282.493261,12161.895534,3823.989738,41,16892.171437,8965.681124,4754.319906,78,19671.92447,9335.96646
"28480",3758.27768,0.075,17619.497012,11153.369415,3967.68851,NA,21617.294795,10781.5336,4102.514149,NA,24445.842635,7198.8304,3492.205403,8,27611.365674,9000.1155
"28500",5922.992788,125.315,16724.631596,16942.112764,5606.248532,72,19201.825316,17496.709674,6178.867278,82.075,19031.061873,10772.54967,7750.8748,114,30537.424295,15429.48612
"28600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28630",5386.90469,113.65468,22783.107585,14782.760068,5631.330064,93.721908,24842.800346,15476.439928,6761.944308,23,29344.812863,12051.677004,6753.854138,104.25541,33202.980452,13832.549394
"28700",23105.301445,162.08,55746.880219,38537.928209,16516.019394,239,51528.133277,33562.583648,21833.91977,173,60011.88915,29703.262678,15789.28467,94,69643.659553,35511.504499
"28800",18872.225205,212.925,55590.869866,33574.319658,19232.50595,146.5,58473.426729,34717.961981,19764.963366,245.5,63018.423529,35962.780864,28465.264397,153.5,73191.487773,41119.734879
"29000",1894.482954,116.095338,2543.60267,684.969266,1117.369667,81.7375,2458.790749,737.605541,1811.269356,71.289,1978.689997,594.173359,1136.755417,6,1798.169806,293.713456
"29100",730.053046,24.959188,5100.966179,1515.382359,974.466775,32.68,5388.084784,1887.466047,1010.903668,25.4905,5094.096316,1386.417331,723.912558,87,5541.502806,1100.1738
"29120",225.422522,16.34,3605.880719,7089.45794,369.065543,20.42,4399.668622,2980.781875,572.965628,47.2,3536.913252,2931.637578,1930.162166,65.98,3980.472468,1737.076
"29140",1196.891854,166.501275,8922.189473,3166.464856,2098.996709,138.5,9354.040268,4044.892827,2115.692687,102.2435,10012.473275,2727.499847,3378.838312,118,11870.690156,3394.1157
"29150",516.049629,0.382,4256.137124,1461.283575,773.31049,0.22,5584.455062,1917.4955,533.99139,3,5488.894436,1367.87645,710.757103,NA,6329.711736,1264.2547
"29160",485.248233,32.937788,1049.394327,265.955159,413.993936,37.91,1447.247416,387.590843,966.867817,28.1895,1062.004192,236.308387,340.059786,NA,809.96106,152.8842
"29170",1514.225509,155.692238,2851.027843,971.80797,1423.364393,114.9575,3388.33369,1021.603849,2211.825574,48.654,3283.714741,774.552211,458.760374,NA,2854.574454,834.5012
"29180",608.189071,11.055638,7090.511541,2236.59559,1109.409314,10.7675,7739.141321,3067.574644,796.575458,12.915,6989.664973,2487.210941,1289.979302,NA,8241.014454,2866.6255
"29190",3075.646858,21.983688,15620.475102,6388.218483,2682.709142,21.954413,17041.003776,6840.495008,3455.742879,25.26605,16303.102848,4722.246619,3232.523851,3,18145.47072,5414.760865
"29200",1093.457315,29.935825,2422.944484,295.872744,807.46598,32.01,966.905152,216.264053,845.295899,30.9065,797.444073,153.77483,86.85028,NA,737.87464,138.1995
"29217",174.980948,17.14,779.327438,484.87698,195.637089,0.2,1263.872478,582.9101,174.625008,8,1382.818,452.2289,241.645741,16,1205.76987,420.2705
"29233",2402.899528,70.7,8623.10101,2547.302952,2440.790649,39,18824.51127,5119.56235,2464.160078,71.3,19204.141892,3997.86055,2216.175769,11,26851.777464,3794.2477
"29241",25.711604,2.35,76.030492,55.576523,50.428555,0.14,134.7868,83.189503,13.01425,7.5,127.904515,73.2545,17.19133,NA,288.7257,103.917
"29242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
